editors,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,clustering_coifficient
LesserJerome,0.0006425909266161162,0.0011634441586760482,0.2768087549053522,2.3759659495960627e-08,0.8736842105263158
Inductiveload,0.007164888831769695,0.00914672882029538,0.3262212310042735,8.381951805695116e-05,0.4831737567163576
Gabbe,0.0052371160519213466,0.007132625694120815,0.30962917495647624,0.0001373945064599141,0.5414678482163144
Fringio,0.0008674977509317568,0.0014777666915317786,0.285567671406384,1.1674851521695527e-06,0.7578347578347578
176.199.18.181,0.00016064773165402904,0.0002950735984590329,0.2602462060590448,0.0,1.0
Labant,0.00575118879321424,0.007052573575958589,0.3141476786194189,0.00014223851333054353,0.7272613144184294
Anonymous_username_57,0.00022490682431564065,0.0004316563792624129,0.26690408561565,0.0,1.0
Juan Mayordomo,0.0003855545559696697,0.0005360772370668642,0.27609780048177746,3.763100184738089e-07,0.6060606060606061
MZMcBride,0.0010281454825857858,0.00179937378806261,0.2724222238798579,7.137104572752858e-07,0.7641129032258065
84.182.127.111,3.212954633080581e-05,8.585793938387788e-08,0.18329349469305772,0.0,0.0
84.182.125.23,6.425909266161162e-05,5.18294520760096e-05,0.24377748040471203,4.7469100002670426e-05,0.0
Alex.vasenin,0.0006747204729469219,0.0011507626912018122,0.274092797654195,5.466234228764618e-07,0.7571428571428571
FreightXPress,0.002506104613802853,0.0038390933141961166,0.2972888817516891,4.963698979680235e-06,0.6783216783216783
Consulnico,0.0007068500192777278,0.001084430853606488,0.268422599283101,1.9353810169640195e-06,0.8225108225108225
ภาษาอังกฤษ,9.638863899241742e-05,0.00025880638763140965,0.26669453870925325,0.0,1.0
Freedatum,0.0017028659555327079,0.0027654283162138384,0.2923458362118748,1.902126596117278e-06,0.8345428156748912
Pino~eowiki,0.00048194319496208714,0.000430956791324527,0.25962959373022365,2.4846578502510384e-07,0.5142857142857142
NH2501,3.212954633080581e-05,5.1829309603514424e-05,0.24377048284517405,0.0,0.0
Kevmoo,6.425909266161162e-05,4.8423881398294845e-05,0.24214057356634214,2.3796921863210887e-09,0.0
JulesWinnfield-hu,0.012530523069014265,0.013284119472318829,0.3305060983116852,0.00013489269363982264,0.6225166435963351
Stiegenaufgang,0.0015743477702094845,0.002343441372772417,0.2914929016310411,5.711487441974375e-07,0.7899659863945578
Brevity,0.00025703637064644646,0.00041245806371777714,0.2689794661847732,1.5025265525321077e-07,0.75
1-Byte,0.004915820588613289,0.004385745223365507,0.3016232777297065,5.198515103861533e-05,0.3545751633986928
Vort,0.001317311399563038,0.002411619483231479,0.29725766376557633,3.013796470613271e-06,0.776829268292683
Simon04,0.0006747204729469219,0.0008808484441437845,0.2719816229861245,1.7753319522290604e-07,0.6761904761904762
Frenchiveruti,3.212954633080581e-05,1.5153954763869359e-05,0.2249719643460999,0.0,0.0
اقرأ,3.212954633080581e-05,1.5153954763869359e-05,0.2249719643460999,0.0,0.0
Chuckfinley71,3.212954633080581e-05,1.1076629796308758e-05,0.2244042436348893,0.0,0.0
Architekt1024,0.00012851818532322323,0.00012524487468598935,0.2516141266645557,5.995503678558357e-09,0.6666666666666666
ARR8,0.002152679604163989,0.003857377892273192,0.30456557448378974,5.51201451464278e-05,0.7598371777476255
Ferret,0.0010924045752473974,0.0016969790845628744,0.28353685779072,1.561698688085937e-05,0.5846702317290553
Toru10,0.002184809150494795,0.0028822613030185457,0.2786982654650657,3.937832526385793e-06,0.7251975417032485
Byrial,0.03900526924559825,0.03617190357639858,0.3572569179301986,0.000854508599912988,0.25253330544580876
AfadsBad,0.00022490682431564065,0.0003559443580912769,0.25369622238177575,9.677697283987143e-10,0.8571428571428571
Greenski,0.001156663667909009,0.0017399612572449943,0.26963278499234034,2.061446351432127e-07,0.8571428571428571
Melderick,0.02130188921732425,0.033112963253984745,0.3487476570210156,0.00016607274796704566,0.6213129918479128
Nigel Ish,0.00016064773165402904,0.0002039839770719991,0.2545173810893786,0.0,1.0
Frog23,0.0005462022876236987,0.0007730310856940225,0.2766104000168966,2.209598441655942e-07,0.7058823529411765
2.247.247.18,0.0012530523069014265,0.0015313933700874251,0.28359840361057775,1.931876671766105e-06,0.9500674763832658
89.15.239.137,6.425909266161162e-05,0.00010938982139564386,0.2619318424563183,0.0,1.0
HelsKRW,0.0003212954633080581,0.00038956353234690045,0.26367219933304614,2.9595902735116414e-08,0.6888888888888889
SnowFire,9.638863899241742e-05,0.00012660697657997815,0.24214057356634214,0.0,1.0
178.237.94.235,0.0006104613802853104,0.0009928262370039356,0.27445154626632035,3.5082492565844e-07,0.7368421052631579
2620:0:1000:3510:87E3:A16B:9A15:65AA,0.0,2.027977102573159e-27,0.0,0.0,0.0
2001:7D0:81DA:F780:B526:2A53:128C:A661,0.00022490682431564065,0.0003816402269300165,0.2686773663667031,0.0,1.0
VStocco (WMB),0.0005462022876236987,0.0007566910759453689,0.2721952017217824,7.35081444903407e-08,0.8308823529411765
Harald82,3.212954633080581e-05,8.225694137725357e-05,0.24492347747180845,0.0,0.0
Antenor81,6.425909266161162e-05,0.00018697763882662691,0.2627950734514011,0.0,1.0
BIL,0.004401747847320395,0.00533695156896286,0.3051072140590196,4.2487141218708086e-08,0.9890510948905109
Akoopal,0.00019277727798483485,0.00024044490178589705,0.2577463069978527,2.3708429035306694e-07,0.6
CristianNX,0.0012530523069014265,0.0017007124646942354,0.2868214936967003,2.856790872277215e-06,0.6383265856950068
Ilario,0.0005462022876236987,0.0006724359281231377,0.2720949087218849,9.825369628223499e-08,0.5808823529411765
Slomox,0.01754273229661997,0.013532807972492848,0.32744762660955273,6.422643994621943e-05,0.48523708707194946
F705i,0.007068500192777278,0.0092859116763441,0.31833395918353485,1.3195250537152827e-05,0.8352428393524284
Moonythehuman,0.0,2.027977102573159e-27,0.0,0.0,0.0
Milad A380,0.012369875337360236,0.022160038197252235,0.33121506225112135,8.296233823270991e-08,0.9979843073593073
沈澄心,0.0003855545559696697,0.0006679758737640688,0.27250089672925126,1.8420308954740839e-07,0.803030303030303
Septembermorgen,9.638863899241742e-05,7.825605853031126e-05,0.24172359485145523,4.603941150379958e-10,0.3333333333333333
89.160.24.163,0.00012851818532322323,0.0002985430583545029,0.26916275858510824,0.0,1.0
Fantasticfears,0.0009317568435933684,0.0019830202638457858,0.2889637005722805,1.1573738138999133e-06,0.8423645320197044
Anonymous_username_58,0.0004498136486312813,0.0009703995398679954,0.28476332286423844,0.0,1.0
Township2013,3.212954633080581e-05,5.1717157036164745e-05,0.23804109754789637,0.0,0.0
FeldBum,0.0,2.027977102573159e-27,0.0,0.0,0.0
Napoleon.tan,0.01410487083922375,0.014145083682604807,0.3275423467792402,0.00011885855403760363,0.5368781269177562
McSearch,0.00237758642847963,0.0036173382928682183,0.308420344874478,4.682884163977907e-06,0.6205109218807849
AutomaticStrikeout,0.02130188921732425,0.028933935824898265,0.34730714036147353,9.350824344915244e-05,0.5119456102217786
Blahma,0.0013815704922246496,0.001727948552942863,0.2879740317435996,1.4917534014028172e-05,0.49723145071982283
91.221.59.27,6.425909266161162e-05,6.783080711294391e-05,0.24323635779683656,0.0,1.0
Qwertyus,0.00016064773165402904,0.00024908829802525997,0.2603419434739041,1.8168862118331266e-07,0.9
Anonymous_username_59,9.638863899241742e-05,9.900909153523133e-05,0.2445355888137625,0.0,1.0
Tgr,0.01738208456496594,0.025644237883209388,0.3384149592986013,6.29387143799014e-05,0.6381734784692271
Axolotl Nr.733,0.00041768410230047547,0.0006083735499761699,0.26630565534482353,4.974044370329579e-05,0.46153846153846156
OwenCKing,9.638863899241742e-05,9.214157098654895e-05,0.2511304894391421,4.746910000267046e-05,0.3333333333333333
Hibm98,3.212954633080581e-05,7.463806658652248e-05,0.24110252380883943,0.0,0.0
2001:7D0:81FD:BC80:B53E:F226:611F:52F5,0.0,2.027977102573159e-27,0.0,0.0,0.0
Anonymous_username_60,0.0003212954633080581,0.00041415526472155206,0.26597620332984906,0.0,1.0
2001:7D0:81F7:B580:858C:CD2:A18B:D3C4,6.425909266161162e-05,7.227173375008014e-05,0.2476518727999286,0.0,1.0
2001:7D0:81F7:B580:D164:CF65:BD57:F3B0,6.425909266161162e-05,7.227173375008014e-05,0.2476518727999286,0.0,1.0
Mauricio V. Genta,0.002152679604163989,0.0029746975880317298,0.2977892627855653,8.754973408113996e-06,0.5576662143826323
Ashtamatrikas,3.212954633080581e-05,5.6558712842783394e-05,0.24633012417858335,0.0,0.0
Anonymous_username_61,0.0,2.027977102573159e-27,0.0,0.0,0.0
Dave the enby,0.0,2.027977102573159e-27,0.0,0.0,0.0
Mcld,0.00028916591697725224,0.00042897207701632687,0.2671433711168389,6.747655603631511e-08,0.75
Mineo,0.00337360236473461,0.004649830907077023,0.30415107340646996,2.415142395774009e-05,0.5404761904761904
An Errant Knight,0.00022490682431564065,0.0003654657357116191,0.26227159345641604,1.8743837191519956e-08,0.8571428571428571
2001:7D0:81F7:B580:D875:2633:4FD3:87B9,3.212954633080581e-05,1.7236102607201082e-05,0.22569241511955856,0.0,0.0
2001:7D0:81DA:F780:50DE:590:CB16:50C6,0.0,2.027977102573159e-27,0.0,0.0,0.0
Little pob,0.00019277727798483485,0.00025025794907932683,0.25479228322763686,7.148428495542821e-10,0.8
Giovanni Alfredo Garciliano Diaz,0.00436961830098959,0.005231369909268504,0.30324421339470636,4.933430246340145e-05,0.5072984749455338
Loubnaellll,6.425909266161162e-05,1.0193182968238854e-05,0.21547909102974389,0.0,1.0
Mira smail,0.0,2.027977102573159e-27,0.0,0.0,0.0
CyberSkull,0.0005783318339545045,0.0005913166383478683,0.2660136946896193,2.2213026380060542e-07,0.8758169934640523
Maix,0.0003534250096388639,0.00044155298299886064,0.2677624604653409,0.0,1.0
Remi Mathis,0.0006747204729469219,0.0011625535784482925,0.2714903596847477,1.657231397525891e-07,0.9
GautierPoupeau,0.004562395578974424,0.006822593389536843,0.3175008578790074,3.6215123271902575e-06,0.7113175506942363
Star Garnet,9.638863899241742e-05,0.00018816415495123446,0.25954627738749236,0.0,1.0
Pteropotamus,0.004305359208327978,0.0034079186004645945,0.2973096973854765,3.212118575232547e-05,0.39266075636853326
110.175.161.180,0.0,2.027977102573159e-27,0.0,0.0,0.0
123,0.0019277727798483486,0.0031742716598012048,0.2986112342382514,5.829810498298443e-07,0.7892655367231638
Anonymous_username_62,6.425909266161162e-05,0.0001118355093629768,0.2619318424563183,0.0,1.0
Ahonc,0.016964400462665466,0.026044535078235457,0.34049091658956965,9.02386690187732e-05,0.6599318613075729
Guttitto,0.0017349955018635137,0.0015696753087475945,0.2807993187335709,1.4366233068158646e-05,0.46540880503144655
4th-otaku,0.0033414728184038038,0.0045244645657996855,0.2985272588494156,1.3852210284653721e-05,0.6025018670649739
Zorglub27,0.0029559182624341344,0.004218853505387427,0.3034338256764181,2.5128606696325156e-06,0.7300525561395127
GranD,0.0008996272972625626,0.0014006284405802798,0.27076325769958876,4.000639849832929e-07,0.6878306878306878
LadiesMakingComics,0.0004498136486312813,0.0006119299715444585,0.26993274835888087,2.1708627581531162e-07,0.7032967032967034
P1433-2014,9.638863899241742e-05,0.00013642105444404586,0.24815481842436884,0.0,1.0
Ungurinis,0.0006747204729469219,0.000668231438774314,0.2749179908424516,2.0695179570871432e-06,0.6857142857142857
83.10.181.156,0.00012851818532322323,0.00027158989583611024,0.2598083089949751,0.0,1.0
Carcharoth,0.001188793214239815,0.0022964954638411547,0.29538109584594185,9.324230161945696e-07,0.8228228228228228
本日晴天,0.01449042539519342,0.016876119774613382,0.34233700955854196,0.00014737634315713688,0.5136043360433604
SportsOlympic,6.425909266161162e-05,0.00010526444086403363,0.24492347747180845,0.0,1.0
James nayler is real,0.00025703637064644646,0.0002288333767695196,0.25519424833579996,1.623998943088037e-07,0.42857142857142855
192.198.151.55,0.0,2.027977102573159e-27,0.0,0.0,0.0
Nicolas1981,0.0016064773165402903,0.0020287885004756684,0.28403947342237074,7.65471315823192e-06,0.5706122448979591
217.224.217.120,3.212954633080581e-05,0.00010685533194395249,0.2619278031033619,0.0,0.0
Sheldon.andre,6.425909266161162e-05,0.0001686437605061883,0.2549720538060693,0.0,1.0
Footlessmouse,6.425909266161162e-05,0.0001794222639750617,0.25458223502964056,0.0,1.0
2001:7D0:81F7:B580:5D8B:5482:DF52:93EF,6.425909266161162e-05,5.4649107248673e-05,0.2389049482690171,0.0,1.0
2001:7D0:81FD:BC80:1567:7468:4902:150D,6.425909266161162e-05,5.4649107248673e-05,0.2389049482690171,0.0,1.0
Vsmith,9.638863899241742e-05,0.00019099948857527658,0.26379095768148075,0.0,1.0
Digi-ark,6.425909266161162e-05,5.743718469346048e-05,0.23925157262522714,0.0,1.0
Saehrimnir,0.024097159748104356,0.030499528462411423,0.34889093283426115,0.00023368253761919637,0.4493493546951491
Zoeperkoe,0.00048194319496208714,0.0006429653845676489,0.2731626683431037,4.148994183969764e-07,0.8285714285714286
Lucio Luiz,0.0005140727412928929,0.000812991061101808,0.2724965248233195,1.9998112862066126e-07,0.6666666666666666
117.15.55.42,3.212954633080581e-05,6.321852813844982e-05,0.23946408177641415,0.0,0.0
Boghog,0.001317311399563038,0.0012567149305886915,0.2748201283471272,5.432313496594505e-06,0.47317073170731705
Pommée,0.0012209227605706207,0.001344165074329501,0.2828804568841395,6.20039232653911e-05,0.4011379800853485
Iffy,0.0003534250096388639,0.0003940911406259849,0.2603698801563243,0.0,1.0
Wolbo,0.001510088677547873,0.002308345200311502,0.2966398587463105,4.93249249734828e-06,0.6049953746530989
Openbk,0.023583087006811464,0.039550525454776525,0.34679656142268667,3.478732377486626e-05,0.6817750946987298
Siebenschläferchen,0.0003534250096388639,0.0003940911406259849,0.2603698801563243,0.0,1.0
Steel1943,0.0171571777406503,0.02548950246407749,0.3390364371566661,8.468199400803705e-05,0.6521280856715223
Krinkle,0.00025703637064644646,0.00044538785790204134,0.2747756684231068,2.0619595619103772e-07,0.8214285714285714
37.160.82.174,0.0,2.027977102573159e-27,0.0,0.0,0.0
Rodion 4000+,0.0014779591312170672,0.0022754492050063076,0.28602934258832796,7.88167518751824e-07,0.9594202898550724
Frank Schulenburg,0.0004498136486312813,0.0006777655620048256,0.26634741633454345,1.6798796292811065e-07,0.6923076923076923
ArnoldReinhold,0.00016064773165402904,0.0004023716384713579,0.2645387180474652,0.0,1.0
Themadprogramer,0.0007068500192777278,0.0012233420460249743,0.2804284245915681,8.115141704266857e-08,0.8528138528138528
Lewis Hulbert,0.0046587842179668425,0.0059232443014394405,0.3061742148076126,9.963989955080128e-06,0.5369731800766283
Antoinelam,3.212954633080581e-05,8.382797238078702e-05,0.2464909934147607,0.0,0.0
Rif.8i.,3.212954633080581e-05,2.8282100120573223e-06,0.20837064962505522,0.0,0.0
TZorn,3.212954633080581e-05,5.885364110659106e-05,0.241417806979525,0.0,0.0
Zebulon84,0.004080452384012338,0.005699249556044078,0.3065057276543383,3.247942486191218e-06,0.9322584676915385
Thiemo Mättig (WMDE),0.0016064773165402903,0.0025935316354920596,0.29067477396353886,5.010183979769742e-05,0.6318367346938776
117.15.55.99,0.00048194319496208714,0.0008177048493027187,0.2722519217811288,9.952457445779513e-08,0.8476190476190476
125.38.13.34,0.00028916591697725224,0.00048531647006220754,0.26620965474808783,0.0,1.0
95.141.31.5,6.425909266161162e-05,0.00010410811612868473,0.2419405201025256,0.0,1.0
Jeremyb-phone,0.00041768410230047547,0.0008010854798943509,0.27453583319439284,2.6611527340640552e-08,0.8717948717948718
BeLucky,0.003855545559696697,0.004026563690393493,0.30673267462910625,6.361914925730907e-05,0.4914565826330532
EdwardAlexanderCrowley,0.00022490682431564065,0.0005192458478892934,0.2722781082436278,0.0,1.0
Cavernia,0.002506104613802853,0.003259755301241967,0.3021598689266781,1.6388354357992517e-05,0.5784215784215784
Bert.Kilanowski,0.0003855545559696697,0.0008236094511893938,0.27907376468078904,1.5473625543456716e-09,0.9848484848484849
Sabas88,0.007229147924431307,0.007594357382839265,0.3182385263951865,0.00013357185230521257,0.4145238095238095
Sentruper,0.004433877393651201,0.003584145262772844,0.30249351532952506,3.7977887711243177e-05,0.3746958637469586
Djow2019,0.00048194319496208714,0.0006812206898517995,0.2774961751472463,2.791817789393552e-07,0.7428571428571429
Zygimantus,0.00019277727798483485,0.0003741114225422956,0.26135949884955995,1.0071644262370015e-09,0.9333333333333333
2409:8902:9002:11FF:A782:9881:88C6:78CB,6.425909266161162e-05,0.00016989239195488106,0.2538213340940508,0.0,1.0
Auntof6,0.011309600308443645,0.011249624837120066,0.32390076647159505,4.392516188909405e-05,0.6956099456099456
Fswitzer4,3.212954633080581e-05,4.599829642027461e-05,0.24178553379130074,0.0,0.0
Arjundahalard,0.00019277727798483485,0.00017810344371385728,0.24775663553166122,6.246185637720591e-10,0.8
Pietro,0.0015743477702094845,0.0017777903876016825,0.2851457801097541,7.354742318167902e-05,0.4362244897959184
Omert33,0.0008353682046009509,0.001419018412106691,0.2827815525737559,1.216513569894735e-07,0.8830769230769231
Luigi Salvatore Vadacchino,3.212954633080581e-05,5.869941179570545e-05,0.23972771195818635,0.0,0.0
2001:7D0:81F7:B580:7092:BCC9:1F14:C76B,9.638863899241742e-05,2.806354736122648e-05,0.2358397677280333,5.352629021875291e-08,0.3333333333333333
WolfgangRieger,0.0013815704922246496,0.0019584367029796706,0.28203962724361104,3.6948347431250545e-07,0.7320044296788483
Anonymous_username_63,0.00012851818532322323,0.0001677012065243942,0.26273409634374134,0.0,1.0
Anonymous_username_64,0.001638606862871096,0.0022204304077971596,0.28754500562466145,0.0,1.0
Emitraka,0.002024161418840766,0.0025689181014659857,0.29005427860439403,1.1348256925390128e-05,0.626216077828981
Mahmoud Elfallah,0.0,2.027977102573159e-27,0.0,0.0,0.0
AlexanderPico,0.0020884205115023775,0.0027860265341570524,0.29317847154881505,2.0319816070571744e-06,0.8125
Mabschaaf,0.0020562909651715717,0.003098716846573788,0.3020201716350001,8.16531403927414e-06,0.7242063492063492
Dominik,3.212954633080581e-05,1.3916780266005816e-06,0.20068659260852742,0.0,0.0
Tilcago,0.0006425909266161162,0.00036369544061591824,0.2583815074501788,2.1954314368415644e-08,0.9052631578947369
Dom,0.00475517285695926,0.005749807717061005,0.31184056828549006,3.509012269036272e-05,0.4627688913403199
Sasuke Sarutobi,0.00016064773165402904,0.00020526557401093212,0.26825302280999275,1.1728436932667753e-07,0.5
Marciooo,9.638863899241742e-05,0.0001874798014127511,0.2625635108866792,0.0,1.0
2A02:8108:50BF:C694:EC05:EF9E:B0EF:C96D,0.0,2.027977102573159e-27,0.0,0.0,0.0
Redrobsche,0.00028916591697725224,0.0002863071822950702,0.2568731324728528,2.5967505194763045e-07,0.5555555555555556
Madjid bakour,0.0,2.027977102573159e-27,0.0,0.0,0.0
Anonymous_username_65,9.638863899241742e-05,9.574332434537193e-05,0.24588080536557033,0.0,1.0
CTSmithre,6.425909266161162e-05,0.00010489513586839213,0.2488747822910867,0.0,1.0
Rdrg109,0.004690913764297648,0.0048584795266971206,0.31072809484344416,7.131433355516342e-05,0.4191780821917808
Dioluisf,0.001510088677547873,0.001999082254853761,0.2825322441985079,6.704972204702103e-07,0.8677150786308974
Josefina Algotsson,0.00012851818532322323,0.00017886412818608315,0.25497970924514357,0.0,1.0
Nasko,0.00028916591697725224,0.00047168877718818707,0.26143995924387375,1.9398979071257638e-07,0.6944444444444444
Игорь Темиров,0.0014458295848862614,0.0020314058998830687,0.29726286630795284,2.3976599697381007e-05,0.49393939393939396
Artem Korzhimanov,0.0011245341215782032,0.0019034321061428328,0.28540931595089064,5.287828034327992e-07,0.7277310924369748
Derfesl,0.0,2.027977102573159e-27,0.0,0.0,0.0
Matthiassamwald,0.0007389795656085336,0.0008261106683453375,0.2610301283616755,2.0113181672634256e-07,0.7035573122529645
Alepfu,0.0003534250096388639,0.0005391239662252031,0.2650382059833578,7.71513151617826e-07,0.6727272727272727
Kizar,0.006136743349183909,0.008061334168141242,0.31188637835097693,0.00013700558401386667,0.5214659685863874
Rariod,6.425909266161162e-05,7.526624959517953e-05,0.2507782363607002,0.0,1.0
Wikiacc,0.0024739750674720473,0.0033449858765905497,0.2992847419822999,1.4401388297848403e-06,0.7358168147641831
Steko,0.0005783318339545045,0.0008501155132040904,0.27188583947874984,3.1922435449013015e-07,0.6601307189542484
Tfmorris1,0.0010924045752473974,0.0014904659679378337,0.28210052471826835,9.024140028869641e-07,0.6559714795008913
Jana Hentschke,6.425909266161162e-05,0.00020134776869678515,0.2650795703754643,0.0,1.0
LucaBiondi,0.0014779591312170672,0.0024452734298890033,0.2899304972899099,2.987561504379905e-06,0.6985507246376812
Xth-Floor,0.0005140727412928929,0.000665408851230454,0.2623850397367222,2.6172483172247966e-07,0.6416666666666667
Uzundzhovets,0.0008674977509317568,0.0005640890917568053,0.26982982861877647,1.7532382879011269e-06,0.7150997150997151
2001:7D0:81F7:B580:C566:345:6BEC:3E07,0.00019277727798483485,0.00018759814555304388,0.24990375034558232,6.790114763330419e-07,0.7333333333333333
2001:7D0:81F7:B580:1D9F:D803:C7:CE86,0.00016064773165402904,0.000187575773672206,0.2499000734519834,0.0,1.0
2001:7D0:81F7:B580:6DF5:BB17:83BE:AA4F,6.425909266161162e-05,1.3538489283325615e-05,0.22555454559291255,0.0,1.0
Carlos Porto,0.0014779591312170672,0.002511084198348017,0.2940158633194416,8.091755313226473e-08,0.9178743961352657
2001:7D0:81F7:B580:DDF7:3D04:2313:191,3.212954633080581e-05,1.3228130037945499e-05,0.22555155029995488,0.0,0.0
Anonymous_username_66,0.00019277727798483485,0.0003014124312475739,0.26586379263109494,0.0,1.0
Slowking4,0.009574604806580131,0.011193501307372606,0.328067457162897,0.00010230015878519759,0.4185478950579622
Zanimum,0.010763398020819945,0.010697988892323065,0.32632151227184963,1.34820492820079e-05,0.7432835820895523
Chembot,6.425909266161162e-05,0.00012982626880106164,0.2491522428082368,0.0,1.0
Tomodachi94,0.001510088677547873,0.0022560852505810465,0.2916330424491329,1.1867082296455076e-06,0.727104532839963
2001:7D0:81C5:A580:15D3:1269:BF2A:C740,9.638863899241742e-05,0.00014539676972212434,0.24924730559165154,0.0,1.0
Paelius,9.638863899241742e-05,4.1966244251579985e-05,0.2399885322402258,2.6599724212824232e-08,0.0
Anonymous_username_67,6.425909266161162e-05,0.00010321330552809324,0.2456994038918745,0.0,1.0
Nevalicori,0.0012530523069014265,0.0015405062443913692,0.28361261028666496,4.828300218842983e-08,0.9554655870445344
Genewiki123,0.0014458295848862614,0.0017776563374016726,0.27967575155997865,8.209104480716877e-07,0.697979797979798
Leonprimer,0.00012851818532322323,0.00014751813761733622,0.2541859980879602,7.901679975259339e-10,0.5
Hamid Hassani,0.007004241100115666,0.002619913544589242,0.27475788848112176,0.0,1.0
Joeyconnick,0.00041768410230047547,0.0006887044752537032,0.2779366452665276,9.545324522801611e-05,0.5384615384615384
Keithistre,0.0,2.027977102573159e-27,0.0,0.0,0.0
Jamplevia,0.0,2.027977102573159e-27,0.0,0.0,0.0
Tibeton,0.00012851818532322323,0.0002033241153159457,0.2530423466559027,0.0,1.0
2001:7D0:81C5:A580:139:B4C7:BCBD:5C,3.212954633080581e-05,9.3632361082533e-05,0.252940600637947,0.0,0.0
Hjfocs,0.0034378614573962215,0.005057250047949107,0.30847075774572746,1.0122895677193511e-05,0.6755422324105096
Rua,0.002152679604163989,0.0024504178623970074,0.2975701389718894,1.0144309668589431e-05,0.46178199909543194
Pmau,3.212954633080581e-05,0.00010685533194395249,0.2619278031033619,0.0,0.0
Hadi,0.0014137000385554556,0.0018635352284534536,0.28867884275337385,9.799814770909833e-06,0.5697674418604651
49.145.128.113,0.00012851818532322323,0.00026133634281266284,0.2635494583408978,0.0,1.0
Turíbio Branco,0.00012851818532322323,0.00020945803250545602,0.2656184848029135,9.716948645879757e-09,0.6666666666666666
Altoria 2016,0.0,2.027977102573159e-27,0.0,0.0,0.0
William Avery,0.0034699910037270273,0.004252730377415563,0.30967433756153484,0.00013072791263108022,0.5404984423676013
Petronas,0.013140984449299575,0.022551971975801978,0.33317722139427797,2.6316866763040644e-05,0.9049091519248286
維基小霸王,0.0005783318339545045,0.0013073205470932481,0.28567333936990164,1.774681194531409e-08,0.9215686274509803
77.239.38.225,0.00022490682431564065,0.0003605958918080832,0.26502993465401964,2.063501619970659e-08,0.8095238095238095
SAPA bdc,0.0005783318339545045,0.0004957808036096776,0.268367463417616,5.133134709421006e-07,0.6405228758169934
Suruena,0.001510088677547873,0.002508888318141751,0.29714845242634585,9.842094796163452e-07,0.7391304347826086
Shikeishu,0.0005462022876236987,0.001047383159035594,0.2769893245525449,1.57651947243614e-07,0.8014705882352942
Dmainz,9.638863899241742e-05,9.479541198452596e-05,0.24712578958281803,0.0,1.0
Allanaaaaaaa,0.0005140727412928929,0.00026121791451822,0.2630474127249532,0.0,1.0
Dsalo,0.0005140727412928929,0.00026121791451822,0.2630474127249532,0.0,1.0
Emwille,0.00559054106156021,0.004381671132405508,0.30047603566920533,7.493826880266602e-05,0.33273536642083584
Thematthewmurray,0.0005140727412928929,0.00026121791451822,0.2630474127249532,0.0,1.0
Mdellabitta,0.0005140727412928929,0.00026121791451822,0.2630474127249532,0.0,1.0
JohnMarkOckerbloom,0.0008996272972625626,0.0009773025715568004,0.2745180842759532,2.0294482851770114e-06,0.6216931216931217
Teedeem1,0.0005140727412928929,0.00026121791451822,0.2630474127249532,0.0,1.0
Anarchivist,0.0014137000385554556,0.0015696459197620382,0.28229275835985673,5.909407958931602e-06,0.540169133192389
Ryanwick,0.0005140727412928929,0.00026121791451822,0.2630474127249532,0.0,1.0
マイキ,0.0008032386582701452,0.0006911065714106052,0.2722650143827245,1.4876768366483643e-06,0.64
M2Ys4U,0.0019277727798483486,0.0015801505209206267,0.28124103179622306,6.154790243762989e-05,0.33163841807909605
92.226.210.192,0.0003855545559696697,0.000807471870791252,0.2745003376523233,1.7450170607028834e-08,0.9393939393939394
Zhuyifei1999,0.003020177355095746,0.0037754076094987077,0.29895287063465875,7.167239499409217e-06,0.5589110043468314
Victuallers,0.0009638863899241743,0.0012614330513705543,0.28511227409248474,3.8412372892130345e-06,0.5540229885057472
רוזמן יצחק,6.425909266161162e-05,0.0001783481968776932,0.25607146894580723,0.0,1.0
Keren - WMIL,0.0007389795656085336,0.0010189979980217744,0.2831351002240032,4.655861741403979e-06,0.5098814229249012
M Blissett,0.00019277727798483485,0.00015277100836539695,0.24681694968012063,0.0,1.0
Voganaa,0.00016064773165402904,0.0003878625020887747,0.2651333633917282,0.0,1.0
Hdevine825,3.212954633080581e-05,1.2115099497476852e-05,0.22732966234223173,0.0,0.0
Dispenser,0.006650816090476802,0.008410445650031668,0.32740975387920235,0.00010989141221253876,0.509685286806435
Trockennasenaffe,0.0027631409844492993,0.003466157249650411,0.2832909414100159,9.912005173398972e-07,0.7630642954856361
Bcoh,0.0003212954633080581,0.000792223067345111,0.2733561076421525,0.0,1.0
HyperGaruda,3.212954633080581e-05,6.351697797665033e-05,0.24271844166279638,0.0,0.0
Unbuttered Parsnip,0.00022490682431564065,0.0004310295898007917,0.27000569735692714,1.8932077416468337e-06,0.6666666666666666
222.127.85.175,6.425909266161162e-05,9.81067580680323e-05,0.24678825962596082,0.0,1.0
50.53.21.2,0.00880349569464079,0.008412192190692551,0.3099003483539968,1.6187163918266045e-07,0.9930483142161974
DocWatson42,6.425909266161162e-05,0.00013858444054117778,0.2587870001255105,0.0,1.0
2.247.246.154,9.638863899241742e-05,2.3589820826584122e-05,0.22889825600708202,0.0,1.0
GKFX,6.425909266161162e-05,9.40840963152771e-05,0.2517969044421013,0.0,1.0
Hiplibrarianship,3.212954633080581e-05,3.078341969788446e-05,0.23777117567843295,0.0,0.0
